filename,transcript
data/wav48/p306/p306_019.wav,"ince then physicists have found that is not reflection, but refraction by the raindrops which causes the rainbows"
data/wav48/p306/p306_020.wav,any complicated ideas about the rainbow have been formed
data/wav48/p306/p306_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases"
data/wav48/p306/p306_022.wav,he actual primary rainbow observed is said to be the effect of super-imposition of a number of bows
data/wav48/p306/p306_023.wav,"f the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow"
data/wav48/p306/p306_024.wav,"his is a very common type of bow, one showing mainly red and yellow, with little or no green or blue"
data/wav48/p306/p306_025.wav,"olice were called to the scene, according to the weekend reports"
data/wav48/p306/p306_026.wav,his is not a floating Las Vegas
data/wav48/p306/p306_027.wav,his is not an amnesty
data/wav48/p306/p306_028.wav,"he important thing was to be there, and to experience it"
data/wav48/p306/p306_029.wav,"f course, this is nice to hear"
data/wav48/p306/p306_030.wav,"t was between myself, the management, and the team"
data/wav48/p306/p306_031.wav, don't believe you own anything
data/wav48/p306/p306_032.wav,he music industry hasn't changed at all
data/wav48/p306/p306_033.wav,here will be no shortage of quality applicants
data/wav48/p306/p306_034.wav,lood samples have been taken
data/wav48/p306/p306_035.wav,"omeone came down and said, Can you read a script"
data/wav48/p306/p306_036.wav,e said he now intends to fly today
data/wav48/p306/p306_037.wav,his means that our programme is quite unusual
data/wav48/p306/p306_038.wav,exico City was a wonderful experience
data/wav48/p306/p306_039.wav, further police inquiry is currently being held
data/wav48/p306/p306_040.wav,"ome people begin to turn away, to go home"
data/wav48/p306/p306_041.wav,ou're not stopping people using sunbeds
data/wav48/p306/p306_042.wav, recording contract is on the horizon
data/wav48/p306/p306_043.wav,"t has been a horrible, horrible time"
data/wav48/p306/p306_044.wav,e like being the underdogs
data/wav48/p306/p306_045.wav,hey said construction work could begin within weeks
data/wav48/p306/p306_046.wav,e will continue to operate within the sport
data/wav48/p306/p306_047.wav,ut the law is very clear on this
data/wav48/p306/p306_048.wav,ut all forms of the illness are treatable
data/wav48/p306/p306_049.wav,t is also central to the unfolding drama
data/wav48/p306/p306_050.wav,"xcept for this, it was offside"
data/wav48/p306/p306_051.wav,"n the contrary, some of the music is very expensive"
data/wav48/p306/p306_052.wav,t's a grey area
data/wav48/p306/p306_053.wav,"etirement, who knows"
data/wav48/p306/p306_054.wav,e was shocked by what he saw
data/wav48/p306/p306_055.wav,"ntil recently, she worked as a recruitment consultant in London"
data/wav48/p306/p306_056.wav,t comes on like a tidal wave
data/wav48/p306/p306_057.wav,ngland and Wales are likely to pull out
data/wav48/p306/p306_058.wav,"r Cook, a left-winger from Britain, would be ideally replaced"
data/wav48/p306/p306_059.wav,e was taken ill in December last year
data/wav48/p306/p306_060.wav,e welcome the decisions of Mr Byers
data/wav48/p306/p306_061.wav,t's all too short term
data/wav48/p306/p306_062.wav,"his, he told the committee, was not forthcoming"
data/wav48/p306/p306_063.wav,"eanwhile, the weather was causing widespread disruption"
data/wav48/p306/p306_064.wav,obin Williams is very subdued
data/wav48/p306/p306_065.wav,is rival's are spoken with elan
data/wav48/p306/p306_066.wav,e also does not get on with Christina
data/wav48/p306/p306_067.wav,"f convicted, they face the death penalty"
data/wav48/p306/p306_068.wav,ow things have changed since then
data/wav48/p306/p306_069.wav,"herefore, it isn't getting the respect it deserves"
data/wav48/p306/p306_070.wav,his is the way things should be handled
data/wav48/p306/p306_071.wav,"or me, the tour is wide open this year"
data/wav48/p306/p306_072.wav,"n the past few years, they have started to fight back"
data/wav48/p306/p306_073.wav,he Prime Minister was very honest and sincere
data/wav48/p306/p306_074.wav,"hat are you supposed to do, just walk away"
data/wav48/p306/p306_075.wav,"he opens tonight in Glasgow, at the King's Theatre"
data/wav48/p306/p306_076.wav,enman is taking nothing for granted
data/wav48/p306/p306_077.wav,ou'd think there was a match on today
data/wav48/p306/p306_078.wav,e must move on
data/wav48/p306/p306_079.wav,"ertainly, the Taliban regime is finished"
data/wav48/p306/p306_080.wav,he table was compiled by the Daily Telegraph
data/wav48/p306/p306_081.wav,is options are severely limited
data/wav48/p306/p306_082.wav,t is truly fields of miracles
data/wav48/p306/p306_083.wav,hey are not an item
data/wav48/p306/p306_084.wav,hy did they let him go
data/wav48/p306/p306_085.wav,nother suggestion was dismissed by Virgin
data/wav48/p306/p306_086.wav, have made good progress
data/wav48/p306/p306_087.wav,e do need a new one
data/wav48/p306/p306_088.wav,hey had to be cut from the wreckage
data/wav48/p306/p306_089.wav,"e defended well, but couldn't do much in attack"
data/wav48/p306/p306_090.wav,hat happens when the funding is exhausted
data/wav48/p306/p306_091.wav,e then had a swipe at Hearts
data/wav48/p306/p306_092.wav,"ccording to the criteria, he is qualified for Scotland"
data/wav48/p306/p306_093.wav,ut the relief was short-lived
data/wav48/p306/p306_094.wav,ou had better believe it
data/wav48/p306/p306_095.wav,he mood is upbeat
data/wav48/p306/p306_096.wav,hey told us about it the next day
data/wav48/p306/p306_097.wav,t's not a new concept in jazz
data/wav48/p306/p306_098.wav,here are a huge number of arts
data/wav48/p306/p306_099.wav,"hey are, therefore, not in favour of dispersal of sex offenders"
data/wav48/p306/p306_100.wav,y office is bare
data/wav48/p306/p306_101.wav,"hereafter, he set his mind on becoming a doctor"
data/wav48/p306/p306_102.wav,here is the anthrax
data/wav48/p306/p306_103.wav,ousing is in very short supply
data/wav48/p306/p306_104.wav,"fter all, he is the King of Scotland"
data/wav48/p306/p306_105.wav,eople just came on their own
data/wav48/p306/p306_106.wav,"e are so, so lucky, so many people have died"
data/wav48/p306/p306_107.wav,he culture is extremely widespread and vibrant
data/wav48/p306/p306_108.wav,ou either have him or you don't
data/wav48/p306/p306_109.wav,here are some new buildings in there
data/wav48/p306/p306_110.wav, am prepared to step down
data/wav48/p306/p306_111.wav,'m not a diva
data/wav48/p306/p306_112.wav,here is great relief at this point
data/wav48/p306/p306_113.wav,ook at them after three days of rain
data/wav48/p306/p306_115.wav,here is no point in pushing it
data/wav48/p306/p306_116.wav,e was the deputy editor at the paper
data/wav48/p306/p306_117.wav,esterday Mr Hague dismissed the poll
data/wav48/p306/p306_118.wav,"ew other services in Scotland are affected, the spokesman said"
data/wav48/p306/p306_119.wav,ompletion is expected by October the following year
data/wav48/p306/p306_120.wav,"owever, it very nearly all went wrong"
data/wav48/p306/p306_121.wav,t is not a definite proposal as yet
data/wav48/p306/p306_122.wav, will speak to Michael about this
data/wav48/p306/p306_123.wav,his is not understood by people outside
data/wav48/p306/p306_124.wav,'m sure this game will be equally successful
data/wav48/p306/p306_125.wav,allace was a prisoner of war
data/wav48/p306/p306_126.wav,here is a lack of chemistry
data/wav48/p306/p306_127.wav, went straight to the toilet
data/wav48/p306/p306_128.wav,he says the royal family get on well
data/wav48/p306/p306_129.wav,oes a firefighter have to be killed
data/wav48/p306/p306_130.wav,cottish Athletics is opposed to permitting a move
data/wav48/p306/p306_131.wav,hat group reported just before Christmas
data/wav48/p306/p306_132.wav,'ve always been desperate to play this part
data/wav48/p306/p306_133.wav,e haven't actually considered it down here
data/wav48/p306/p306_134.wav,here is still much work to be done
data/wav48/p306/p306_135.wav,"owever, details have yet to be worked out"
data/wav48/p306/p306_136.wav,ll our thoughts and prayers are with them
data/wav48/p306/p306_137.wav,"ne of them, a woman, is in serious condition"
data/wav48/p306/p306_138.wav,e were with him the whole time
data/wav48/p306/p306_139.wav,"rom then on, Scott has never looked back"
data/wav48/p306/p306_141.wav,hat's because we work hard at it
data/wav48/p306/p306_142.wav,his might seem like an outrageous assertion
data/wav48/p306/p306_143.wav,e's been the key to everything
data/wav48/p306/p306_144.wav,"ince then, my life has been turned upside down"
data/wav48/p306/p306_145.wav,eadteachers want their pupils to conform
data/wav48/p306/p306_146.wav,"hey said to me, Why don't you get into acting, Tommy"
data/wav48/p306/p306_147.wav,e need a new kind of theatre
data/wav48/p306/p306_148.wav, was in the train station overnight
data/wav48/p306/p306_149.wav, feel my life to be at risk
data/wav48/p306/p306_150.wav,"gain and again, at every level, he delivered the goods"
data/wav48/p306/p306_151.wav,"hat would be poetic, wouldn't it"
data/wav48/p306/p306_152.wav,e came across the first set of bodies
data/wav48/p306/p306_153.wav,e need some confidence to get a win
data/wav48/p306/p306_154.wav,oes that put pressure on us
data/wav48/p306/p306_155.wav,"ou've seen the polls then, Sean"
data/wav48/p306/p306_156.wav,his is a foolish idea
data/wav48/p306/p306_157.wav,ou might even have seen him
data/wav48/p306/p306_158.wav,ussex Police refused to give any further details
data/wav48/p306/p306_159.wav,hey thought they had found a home
data/wav48/p306/p306_160.wav,he collapsed and died a day later
data/wav48/p306/p306_161.wav,ou should be there with six different characters
data/wav48/p306/p306_162.wav,aura is an investment banker
data/wav48/p306/p306_163.wav, took a minibus into town
data/wav48/p306/p306_164.wav, do my job
data/wav48/p306/p306_165.wav,laying in Europe is the benchmark
data/wav48/p306/p306_166.wav,unning costs are not subsidised by public money
data/wav48/p306/p306_167.wav,here are his symphonies and major concertos
data/wav48/p306/p306_168.wav,our policemen were wounded
data/wav48/p306/p306_169.wav,ho do these people think they are
data/wav48/p306/p306_171.wav,e want to help them through it
data/wav48/p306/p306_172.wav,"t was horrible, that musical apartheid"
data/wav48/p306/p306_173.wav,t has been recorded twice
data/wav48/p306/p306_174.wav,t was a bit like having children
data/wav48/p306/p306_175.wav,ou cannot eat in the dining room
data/wav48/p306/p306_176.wav,t's very difficult to find a buyer
data/wav48/p306/p306_177.wav,t shows that we are a civilised society
data/wav48/p306/p306_178.wav,"t's a commission, and for it's work, a year's work"
data/wav48/p306/p306_179.wav, came home by ambulance
data/wav48/p306/p306_180.wav,ou will never forget the clutching horror
data/wav48/p306/p306_181.wav,t was extremely foolish behaviour on your part
data/wav48/p306/p306_182.wav,he is living proof of their expertise
data/wav48/p306/p306_183.wav,his one was my best chance
data/wav48/p306/p306_184.wav,e believe a third party was involved
data/wav48/p306/p306_185.wav, am writing a novel
data/wav48/p306/p306_186.wav, bit of match fitness is required
data/wav48/p306/p306_187.wav,ll were paid by the taxpayer
data/wav48/p306/p306_188.wav,he faith of large numbers remain unknown
data/wav48/p306/p306_189.wav,t was located on the remote control
data/wav48/p306/p306_190.wav,"he children, were not thought to be so seriously hurt"
data/wav48/p306/p306_191.wav,waddle is a case in point
data/wav48/p306/p306_192.wav,hese elements are in the book
data/wav48/p306/p306_193.wav,ou look at them and you understand
data/wav48/p306/p306_194.wav, am considered a teenager
data/wav48/p306/p306_195.wav, would like Glasgow
data/wav48/p306/p306_196.wav,he FBI could become involved
data/wav48/p306/p306_197.wav,e have only nine months to go
data/wav48/p306/p306_198.wav,oth of them have looked good
data/wav48/p306/p306_199.wav, like footballers who play well
data/wav48/p306/p306_201.wav,"he talking is going on, but the Iraqi people will survive"
